player_key,player_name,player_full_name,player_country,player_bday,player_logo,stats,tournaments
11781,P. Dev S D,Prajwal Dev S D,India,27.05.1996,https://api.api-tennis.com/logo-tennis/11781_p-dev-s-d.jpg,"[{'season': '2023', 'type': 'doubles', 'rank': '304', 'titles': '7', 'matches_won': '44', 'matches_lost': '17', 'hard_won': '32', 'hard_lost': '12', 'clay_won': '12', 'clay_lost': '5', 'grass_won': '', 'grass_lost': ''}, {'season': '2022', 'type': 'doubles', 'rank': '742', 'titles': '1', 'matches_won': '17', 'matches_lost': '15', 'hard_won': '11', 'hard_lost': '14', 'clay_won': '6', 'clay_lost': '1', 'grass_won': '', 'grass_lost': ''}, {'season': '2021', 'type': 'doubles', 'rank': '841', 'titles': '0', 'matches_won': '9', 'matches_lost': '10', 'hard_won': '7', 'hard_lost': '7', 'clay_won': '2', 'clay_lost': '3', 'grass_won': '', 'grass_lost': ''}, {'season': '2020', 'type': 'doubles', 'rank': '693', 'titles': '0', 'matches_won': '1', 'matches_lost': '5', 'hard_won': '0', 'hard_lost': '1', 'clay_won': '1', 'clay_lost': '4', 'grass_won': '', 'grass_lost': ''}, {'season': '2018', 'type': 'doubles', 'rank': '534', 'titles': '0', 'matches_won': '1', 'matches_lost': '1', 'hard_won': '1', 'hard_lost': '1', 'clay_won': '', 'clay_lost': '', 'grass_won': '', 'grass_lost': ''}, {'season': '2023', 'type': 'singles', 'rank': '615', 'titles': '0', 'matches_won': '40', 'matches_lost': '29', 'hard_won': '29', 'hard_lost': '23', 'clay_won': '11', 'clay_lost': '6', 'grass_won': '', 'grass_lost': ''}, {'season': '2022', 'type': 'singles', 'rank': '735', 'titles': '0', 'matches_won': '20', 'matches_lost': '19', 'hard_won': '15', 'hard_lost': '17', 'clay_won': '5', 'clay_lost': '2', 'grass_won': '', 'grass_lost': ''}, {'season': '2021', 'type': 'singles', 'rank': '958', 'titles': '0', 'matches_won': '8', 'matches_lost': '10', 'hard_won': '8', 'hard_lost': '8', 'clay_won': '0', 'clay_lost': '2', 'grass_won': '', 'grass_lost': ''}, {'season': '2020', 'type': 'singles', 'rank': '995', 'titles': '0', 'matches_won': '0', 'matches_lost': '5', 'hard_won': '0', 'hard_lost': '1', 'clay_won': '0', 'clay_lost': '4', 'grass_won': '', 'grass_lost': ''}, {'season': '2024', 'type': 'doubles', 'rank': '342', 'titles': '4', 'matches_won': '39', 'matches_lost': '19', 'hard_won': '13', 'hard_lost': '12', 'clay_won': '26', 'clay_lost': '7', 'grass_won': '', 'grass_lost': ''}, {'season': '2024', 'type': 'singles', 'rank': '776', 'titles': '0', 'matches_won': '24', 'matches_lost': '23', 'hard_won': '14', 'hard_lost': '13', 'clay_won': '10', 'clay_lost': '10', 'grass_won': '', 'grass_lost': ''}, {'season': '2025', 'type': 'doubles', 'rank': '272', 'titles': '3', 'matches_won': '33', 'matches_lost': '19', 'hard_won': '22', 'hard_lost': '13', 'clay_won': '11', 'clay_lost': '6', 'grass_won': '', 'grass_lost': ''}, {'season': '2025', 'type': 'singles', 'rank': '877', 'titles': '0', 'matches_won': '18', 'matches_lost': '22', 'hard_won': '13', 'hard_lost': '13', 'clay_won': '5', 'clay_lost': '9', 'grass_won': '', 'grass_lost': ''}]","[{'name': 'M15 Sharm ElSheikh 3 (ITF)', 'season': '2023', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Sharm ElSheikh (ITF)', 'season': '2023', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Colombo (ITF)', 'season': '2022', 'type': 'doubles', 'surface': 'clay', 'prize': '$15,000'}, {'name': 'M15 Addis Ababa 2 (ITF)', 'season': '2023', 'type': 'doubles', 'surface': 'clay', 'prize': '$15,000'}, {'name': 'M15 Jakarta 5 (ITF)', 'season': '2023', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'Astana (Challenger)', 'season': '2023', 'type': 'doubles', 'surface': 'hard', 'prize': '$40,000'}, {'name': 'M15 Ahmedabad (ITF)', 'season': '2023', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M25 Dharwad (ITF)', 'season': '2023', 'type': 'doubles', 'surface': 'hard', 'prize': '$25,000'}, {'name': 'M25 Brazzaville (ITF)', 'season': '2024', 'type': 'doubles', 'surface': 'clay', 'prize': '$25,000'}, {'name': 'M25 Brazzaville 2 (ITF)', 'season': '2024', 'type': 'doubles', 'surface': 'clay', 'prize': '$25,000'}, {'name': 'M15 Tehran (ITF)', 'season': '2024', 'type': 'doubles', 'surface': 'clay', 'prize': '$15,000'}, {'name': 'M25 Mumbai (ITF)', 'season': '2024', 'type': 'doubles', 'surface': 'hard', 'prize': '$25,000'}, {'name': 'M15 Monastir 24 (ITF)', 'season': '2025', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Tehran 2 (ITF)', 'season': '2025', 'type': 'doubles', 'surface': 'clay', 'prize': '$15,000'}, {'name': 'M25 Denia (ITF)', 'season': '2025', 'type': 'doubles', 'surface': 'clay', 'prize': '$30,000'}]"
1902,A. Rinderknech,Arthur Rinderknech,France,23.07.1995,https://api.api-tennis.com/logo-tennis/1902_a-rinderknech.jpg,"[{'season': '2022', 'type': 'doubles', 'rank': '357', 'titles': '0', 'matches_won': '4', 'matches_lost': '10', 'hard_won': '1', 'hard_lost': '4', 'clay_won': '1', 'clay_lost': '2', 'grass_won': '1', 'grass_lost': '2'}, {'season': '2021', 'type': 'doubles', 'rank': '133', 'titles': '0', 'matches_won': '12', 'matches_lost': '9', 'hard_won': '9', 'hard_lost': '6', 'clay_won': '2', 'clay_lost': '3', 'grass_won': '', 'grass_lost': ''}, {'season': '2020', 'type': 'doubles', 'rank': '165', 'titles': '2', 'matches_won': '19', 'matches_lost': '8', 'hard_won': '13', 'hard_lost': '4', 'clay_won': '6', 'clay_lost': '4', 'grass_won': '', 'grass_lost': ''}, {'season': '2019', 'type': 'doubles', 'rank': '390', 'titles': '0', 'matches_won': '4', 'matches_lost': '7', 'hard_won': '1', 'hard_lost': '2', 'clay_won': '3', 'clay_lost': '5', 'grass_won': '', 'grass_lost': ''}, {'season': '2018', 'type': 'doubles', 'rank': '711', 'titles': '0', 'matches_won': '0', 'matches_lost': '1', 'hard_won': '', 'hard_lost': '', 'clay_won': '0', 'clay_lost': '1', 'grass_won': '', 'grass_lost': ''}, {'season': '2012', 'type': 'doubles', 'rank': '', 'titles': '0', 'matches_won': '0', 'matches_lost': '1', 'hard_won': '0', 'hard_lost': '1', 'clay_won': '', 'clay_lost': '', 'grass_won': '', 'grass_lost': ''}, {'season': '2022', 'type': 'singles', 'rank': '44', 'titles': '1', 'matches_won': '37', 'matches_lost': '23', 'hard_won': '30', 'hard_lost': '16', 'clay_won': '6', 'clay_lost': '4', 'grass_won': '1', 'grass_lost': '3'}, {'season': '2021', 'type': 'singles', 'rank': '58', 'titles': '1', 'matches_won': '53', 'matches_lost': '30', 'hard_won': '29', 'hard_lost': '17', 'clay_won': '18', 'clay_lost': '10', 'grass_won': '6', 'grass_lost': '2'}, {'season': '2020', 'type': 'singles', 'rank': '178', 'titles': '2', 'matches_won': '22', 'matches_lost': '14', 'hard_won': '17', 'hard_lost': '8', 'clay_won': '5', 'clay_lost': '6', 'grass_won': '', 'grass_lost': ''}, {'season': '2019', 'type': 'singles', 'rank': '327', 'titles': '0', 'matches_won': '16', 'matches_lost': '16', 'hard_won': '11', 'hard_lost': '7', 'clay_won': '5', 'clay_lost': '9', 'grass_won': '', 'grass_lost': ''}, {'season': '2018', 'type': 'singles', 'rank': '423', 'titles': '0', 'matches_won': '2', 'matches_lost': '6', 'hard_won': '2', 'hard_lost': '6', 'clay_won': '', 'clay_lost': '', 'grass_won': '', 'grass_lost': ''}, {'season': '2017', 'type': 'singles', 'rank': '1066', 'titles': '0', 'matches_won': '2', 'matches_lost': '3', 'hard_won': '2', 'hard_lost': '3', 'clay_won': '', 'clay_lost': '', 'grass_won': '', 'grass_lost': ''}, {'season': '2016', 'type': 'singles', 'rank': '1032', 'titles': '0', 'matches_won': '0', 'matches_lost': '1', 'hard_won': '0', 'hard_lost': '1', 'clay_won': '', 'clay_lost': '', 'grass_won': '', 'grass_lost': ''}, {'season': '2015', 'type': 'singles', 'rank': '1896', 'titles': '0', 'matches_won': '1', 'matches_lost': '0', 'hard_won': '1', 'hard_lost': '0', 'clay_won': '', 'clay_lost': '', 'grass_won': '', 'grass_lost': ''}, {'season': '2013', 'type': 'singles', 'rank': '1985', 'titles': '0', 'matches_won': '0', 'matches_lost': '1', 'hard_won': '0', 'hard_lost': '1', 'clay_won': '', 'clay_lost': '', 'grass_won': '', 'grass_lost': ''}, {'season': '2023', 'type': 'singles', 'rank': '96', 'titles': '1', 'matches_won': '27', 'matches_lost': '30', 'hard_won': '13', 'hard_lost': '18', 'clay_won': '10', 'clay_lost': '6', 'grass_won': '4', 'grass_lost': '6'}, {'season': '2023', 'type': 'doubles', 'rank': '152', 'titles': '0', 'matches_won': '6', 'matches_lost': '7', 'hard_won': '6', 'hard_lost': '3', 'clay_won': '0', 'clay_lost': '2', 'grass_won': '0', 'grass_lost': '1'}, {'season': '2024', 'type': 'singles', 'rank': '59', 'titles': '1', 'matches_won': '38', 'matches_lost': '33', 'hard_won': '28', 'hard_lost': '20', 'clay_won': '6', 'clay_lost': '7', 'grass_won': '4', 'grass_lost': '5'}, {'season': '2024', 'type': 'doubles', 'rank': '444', 'titles': '1', 'matches_won': '5', 'matches_lost': '6', 'hard_won': '4', 'hard_lost': '3', 'clay_won': '0', 'clay_lost': '2', 'grass_won': '0', 'grass_lost': '1'}, {'season': '2025', 'type': 'doubles', 'rank': '325', 'titles': '0', 'matches_won': '4', 'matches_lost': '8', 'hard_won': '2', 'hard_lost': '4', 'clay_won': '2', 'clay_lost': '4', 'grass_won': '0', 'grass_lost': '0'}, {'season': '2025', 'type': 'singles', 'rank': '54', 'titles': '0', 'matches_won': '25', 'matches_lost': '31', 'hard_won': '9', 'hard_lost': '16', 'clay_won': '8', 'clay_lost': '10', 'grass_won': '7', 'grass_lost': '5'}]","[{'name': 'Istanbul (Challenger)', 'season': '2021', 'type': 'singles', 'surface': 'hard (indoor)', 'prize': '€132,280'}, {'name': 'Calgary (Challenger)', 'season': '2020', 'type': 'singles', 'surface': 'hard (indoor)', 'prize': '$81,240'}, {'name': 'Rennes (Challenger)', 'season': '2020', 'type': 'singles', 'surface': 'hard (indoor)', 'prize': '€46,600'}, {'name': 'Poznan (Challenger)', 'season': '2022', 'type': 'singles', 'surface': 'clay', 'prize': '€67,960'}, {'name': 'Zug (Challenger)', 'season': '2023', 'type': 'singles', 'surface': 'clay', 'prize': '€145,000'}, {'name': 'Quimper (Challenger)', 'season': '2024', 'type': 'doubles', 'surface': 'hard (indoor)', 'prize': '€148,625'}, {'name': 'Prague (Challenger)', 'season': '2020', 'type': 'doubles', 'surface': 'clay', 'prize': '€137,560'}, {'name': 'Drummondville (Challenger)', 'season': '2020', 'type': 'doubles', 'surface': 'hard (indoor)', 'prize': '$54,160'}, {'name': 'Lille (Challenger)', 'season': '2024', 'type': 'singles', 'surface': 'hard (indoor)', 'prize': '€120,950'}]"
78546,Hsieh S-/Ostapenko,,,,,[],[]
38043,Y. Lalami Laaroussi,Younes Lalami Laaroussi,Morocco,18.04.2001,https://api.api-tennis.com/logo-tennis/38043_y-lalami-laaroussi.jpg,"[{'season': '2023', 'type': 'doubles', 'rank': '967', 'titles': '0', 'matches_won': '18', 'matches_lost': '14', 'hard_won': '13', 'hard_lost': '7', 'clay_won': '4', 'clay_lost': '6', 'grass_won': '', 'grass_lost': ''}, {'season': '2022', 'type': 'doubles', 'rank': '860', 'titles': '2', 'matches_won': '15', 'matches_lost': '5', 'hard_won': '1', 'hard_lost': '3', 'clay_won': '12', 'clay_lost': '2', 'grass_won': '', 'grass_lost': ''}, {'season': '2023', 'type': 'singles', 'rank': '1071', 'titles': '0', 'matches_won': '7', 'matches_lost': '13', 'hard_won': '7', 'hard_lost': '7', 'clay_won': '0', 'clay_lost': '6', 'grass_won': '', 'grass_lost': ''}, {'season': '2022', 'type': 'singles', 'rank': '935', 'titles': '0', 'matches_won': '8', 'matches_lost': '9', 'hard_won': '0', 'hard_lost': '4', 'clay_won': '8', 'clay_lost': '5', 'grass_won': '', 'grass_lost': ''}, {'season': '2024', 'type': 'doubles', 'rank': '544', 'titles': '3', 'matches_won': '26', 'matches_lost': '10', 'hard_won': '7', 'hard_lost': '1', 'clay_won': '19', 'clay_lost': '8', 'grass_won': '', 'grass_lost': ''}, {'season': '2024', 'type': 'singles', 'rank': '1290', 'titles': '0', 'matches_won': '6', 'matches_lost': '12', 'hard_won': '0', 'hard_lost': '2', 'clay_won': '6', 'clay_lost': '9', 'grass_won': '', 'grass_lost': ''}, {'season': '2025', 'type': 'doubles', 'rank': '478', 'titles': '5', 'matches_won': '33', 'matches_lost': '16', 'hard_won': '9', 'hard_lost': '8', 'clay_won': '23', 'clay_lost': '7', 'grass_won': '', 'grass_lost': ''}, {'season': '2025', 'type': 'singles', 'rank': '978', 'titles': '0', 'matches_won': '15', 'matches_lost': '16', 'hard_won': '3', 'hard_lost': '6', 'clay_won': '12', 'clay_lost': '10', 'grass_won': '', 'grass_lost': ''}]","[{'name': 'M25 Rabat (ITF)', 'season': '2024', 'type': 'doubles', 'surface': 'clay', 'prize': '$25,000'}, {'name': 'M15 Casablanca 2 (ITF)', 'season': '2022', 'type': 'doubles', 'surface': 'clay', 'prize': '$15,000'}, {'name': 'M15 Casablanca (ITF)', 'season': '2022', 'type': 'doubles', 'surface': 'clay', 'prize': '$15,000'}, {'name': 'M15 Monastir 29 (ITF)', 'season': '2024', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Castellon (ITF)', 'season': '2024', 'type': 'doubles', 'surface': 'clay', 'prize': '$15,000'}, {'name': 'M15 Antalya 7 (ITF)', 'season': '2025', 'type': 'doubles', 'surface': 'clay', 'prize': '$15,000'}, {'name': 'M15 Kursumlijska Banja 5 (ITF)', 'season': '2025', 'type': 'doubles', 'surface': 'clay', 'prize': '$15,000'}, {'name': 'M15 Bastad (ITF)', 'season': '2025', 'type': 'doubles', 'surface': 'clay', 'prize': '$15,000'}, {'name': 'M15 Casablanca 2 (ITF)', 'season': '2025', 'type': 'doubles', 'surface': 'clay', 'prize': '$15,000'}, {'name': 'M15 Tanger (ITF)', 'season': '2025', 'type': 'doubles', 'surface': 'clay', 'prize': '$15,000'}]"
1211,S. Mansouri,Skander Mansouri,Tunisia,23.07.1995,https://api.api-tennis.com/logo-tennis/1211_s-mansouri.jpg,"[{'season': '2022', 'type': 'doubles', 'rank': '216', 'titles': '6', 'matches_won': '41', 'matches_lost': '17', 'hard_won': '35', 'hard_lost': '15', 'clay_won': '2', 'clay_lost': '2', 'grass_won': '3', 'grass_lost': '0'}, {'season': '2021', 'type': 'doubles', 'rank': '274', 'titles': '3', 'matches_won': '33', 'matches_lost': '12', 'hard_won': '29', 'hard_lost': '10', 'clay_won': '3', 'clay_lost': '2', 'grass_won': '', 'grass_lost': ''}, {'season': '2020', 'type': 'doubles', 'rank': '263', 'titles': '2', 'matches_won': '21', 'matches_lost': '11', 'hard_won': '19', 'hard_lost': '10', 'clay_won': '2', 'clay_lost': '1', 'grass_won': '', 'grass_lost': ''}, {'season': '2019', 'type': 'doubles', 'rank': '219', 'titles': '1', 'matches_won': '12', 'matches_lost': '11', 'hard_won': '8', 'hard_lost': '6', 'clay_won': '4', 'clay_lost': '5', 'grass_won': '', 'grass_lost': ''}, {'season': '2018', 'type': 'doubles', 'rank': '684', 'titles': '0', 'matches_won': '0', 'matches_lost': '1', 'hard_won': '0', 'hard_lost': '1', 'clay_won': '', 'clay_lost': '', 'grass_won': '', 'grass_lost': ''}, {'season': '2017', 'type': 'doubles', 'rank': '736', 'titles': '0', 'matches_won': '1', 'matches_lost': '1', 'hard_won': '1', 'hard_lost': '1', 'clay_won': '', 'clay_lost': '', 'grass_won': '', 'grass_lost': ''}, {'season': '2016', 'type': 'doubles', 'rank': '1157', 'titles': '0', 'matches_won': '1', 'matches_lost': '2', 'hard_won': '1', 'hard_lost': '2', 'clay_won': '', 'clay_lost': '', 'grass_won': '', 'grass_lost': ''}, {'season': '2015', 'type': 'doubles', 'rank': '1282', 'titles': '0', 'matches_won': '0', 'matches_lost': '1', 'hard_won': '0', 'hard_lost': '1', 'clay_won': '', 'clay_lost': '', 'grass_won': '', 'grass_lost': ''}, {'season': '2013', 'type': 'doubles', 'rank': '520', 'titles': '0', 'matches_won': '0', 'matches_lost': '1', 'hard_won': '', 'hard_lost': '', 'clay_won': '0', 'clay_lost': '1', 'grass_won': '', 'grass_lost': ''}, {'season': '2022', 'type': 'singles', 'rank': '238', 'titles': '5', 'matches_won': '73', 'matches_lost': '35', 'hard_won': '73', 'hard_lost': '29', 'clay_won': '0', 'clay_lost': '3', 'grass_won': '0', 'grass_lost': '1'}, {'season': '2021', 'type': 'singles', 'rank': '444', 'titles': '2', 'matches_won': '48', 'matches_lost': '25', 'hard_won': '40', 'hard_lost': '18', 'clay_won': '8', 'clay_lost': '7', 'grass_won': '', 'grass_lost': ''}, {'season': '2020', 'type': 'singles', 'rank': '385', 'titles': '2', 'matches_won': '28', 'matches_lost': '15', 'hard_won': '28', 'hard_lost': '14', 'clay_won': '0', 'clay_lost': '1', 'grass_won': '', 'grass_lost': ''}, {'season': '2019', 'type': 'singles', 'rank': '342', 'titles': '0', 'matches_won': '12', 'matches_lost': '13', 'hard_won': '7', 'hard_lost': '8', 'clay_won': '5', 'clay_lost': '5', 'grass_won': '', 'grass_lost': ''}, {'season': '2018', 'type': 'singles', 'rank': '590', 'titles': '0', 'matches_won': '3', 'matches_lost': '4', 'hard_won': '2', 'hard_lost': '3', 'clay_won': '1', 'clay_lost': '1', 'grass_won': '', 'grass_lost': ''}, {'season': '2017', 'type': 'singles', 'rank': '888', 'titles': '0', 'matches_won': '0', 'matches_lost': '2', 'hard_won': '0', 'hard_lost': '2', 'clay_won': '', 'clay_lost': '', 'grass_won': '', 'grass_lost': ''}, {'season': '2016', 'type': 'singles', 'rank': '1377', 'titles': '0', 'matches_won': '0', 'matches_lost': '1', 'hard_won': '0', 'hard_lost': '1', 'clay_won': '', 'clay_lost': '', 'grass_won': '', 'grass_lost': ''}, {'season': '2015', 'type': 'singles', 'rank': '1271', 'titles': '0', 'matches_won': '1', 'matches_lost': '1', 'hard_won': '1', 'hard_lost': '1', 'clay_won': '', 'clay_lost': '', 'grass_won': '', 'grass_lost': ''}, {'season': '2014', 'type': 'singles', 'rank': '', 'titles': '0', 'matches_won': '0', 'matches_lost': '1', 'hard_won': '', 'hard_lost': '', 'clay_won': '0', 'clay_lost': '1', 'grass_won': '', 'grass_lost': ''}, {'season': '2013', 'type': 'singles', 'rank': '1263', 'titles': '0', 'matches_won': '0', 'matches_lost': '1', 'hard_won': '', 'hard_lost': '', 'clay_won': '0', 'clay_lost': '1', 'grass_won': '', 'grass_lost': ''}, {'season': '2012', 'type': 'singles', 'rank': '', 'titles': '0', 'matches_won': '0', 'matches_lost': '2', 'hard_won': '', 'hard_lost': '', 'clay_won': '0', 'clay_lost': '2', 'grass_won': '', 'grass_lost': ''}, {'season': '2023', 'type': 'doubles', 'rank': '130', 'titles': '8', 'matches_won': '49', 'matches_lost': '15', 'hard_won': '47', 'hard_lost': '15', 'clay_won': '0', 'clay_lost': '0', 'grass_won': '', 'grass_lost': ''}, {'season': '2023', 'type': 'singles', 'rank': '404', 'titles': '2', 'matches_won': '34', 'matches_lost': '31', 'hard_won': '32', 'hard_lost': '28', 'clay_won': '0', 'clay_lost': '0', 'grass_won': '2', 'grass_lost': '2'}, {'season': '2024', 'type': 'doubles', 'rank': '56', 'titles': '5', 'matches_won': '53', 'matches_lost': '28', 'hard_won': '33', 'hard_lost': '17', 'clay_won': '16', 'clay_lost': '8', 'grass_won': '2', 'grass_lost': '3'}, {'season': '2024', 'type': 'singles', 'rank': '842', 'titles': '0', 'matches_won': '6', 'matches_lost': '7', 'hard_won': '1', 'hard_lost': '5', 'clay_won': '4', 'clay_lost': '1', 'grass_won': '', 'grass_lost': ''}, {'season': '2025', 'type': 'doubles', 'rank': '93', 'titles': '0', 'matches_won': '4', 'matches_lost': '10', 'hard_won': '4', 'hard_lost': '3', 'clay_won': '0', 'clay_lost': '5', 'grass_won': '0', 'grass_lost': '2'}]","[{'name': 'M15 Monastir 17 (ITF)', 'season': '2022', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M25 Monastir 4 (ITF)', 'season': '2022', 'type': 'doubles', 'surface': 'hard', 'prize': '$25,000'}, {'name': 'M25 Quinta Do Lago (ITF)', 'season': '2021', 'type': 'doubles', 'surface': 'hard', 'prize': '$25,000'}, {'name': 'M15 Monastir 5 (ITF)', 'season': '2021', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Monastir 4 (ITF)', 'season': '2021', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Monastir 7 (ITF)', 'season': '2020', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Monastir 4 (ITF)', 'season': '2020', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'Yokohama (Challenger)', 'season': '2019', 'type': 'doubles', 'surface': 'hard', 'prize': '$54,160'}, {'name': 'M15 Monastir 17 (ITF)', 'season': '2022', 'type': 'singles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Monastir 10 (ITF)', 'season': '2022', 'type': 'singles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M25 Monastir (ITF)', 'season': '2022', 'type': 'singles', 'surface': 'hard', 'prize': '$25,000'}, {'name': 'M15 Monastir 50 (ITF)', 'season': '2021', 'type': 'singles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Monastir 41 (ITF)', 'season': '2021', 'type': 'singles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Monastir 13 (ITF)', 'season': '2020', 'type': 'singles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Monastir 8 (ITF)', 'season': '2020', 'type': 'singles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Monastir 21 (ITF)', 'season': '2022', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Monastir 29 (ITF)', 'season': '2022', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M25 Bakio (ITF)', 'season': '2022', 'type': 'doubles', 'surface': 'hard', 'prize': '$25,000'}, {'name': 'M15 Monastir 23 (ITF)', 'season': '2022', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Monastir 37 (ITF)', 'season': '2022', 'type': 'singles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M25 Monastir 10 (ITF)', 'season': '2022', 'type': 'singles', 'surface': 'hard', 'prize': '$25,000'}, {'name': 'M15 Monastir 18 (ITF)', 'season': '2023', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'Morelos (Challenger)', 'season': '2023', 'type': 'doubles', 'surface': 'hard', 'prize': '$80,000'}, {'name': 'M15 Monastir 18 (ITF)', 'season': '2023', 'type': 'singles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'M15 Monastir 20 (ITF)', 'season': '2023', 'type': 'singles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'Chicago (Challenger)', 'season': '2023', 'type': 'doubles', 'surface': 'hard', 'prize': '$80,000'}, {'name': 'M25 Idanha-a-Nova (ITF)', 'season': '2023', 'type': 'doubles', 'surface': 'hard', 'prize': '$25,000'}, {'name': 'Istanbul (Challenger)', 'season': '2023', 'type': 'doubles', 'surface': 'hard', 'prize': '$80,000'}, {'name': 'Charleston (Challenger)', 'season': '2023', 'type': 'doubles', 'surface': 'hard', 'prize': '$80,000'}, {'name': 'Tiburon (Challenger)', 'season': '2023', 'type': 'doubles', 'surface': 'hard', 'prize': '$80,000'}, {'name': 'M15 Monastir 42 (ITF)', 'season': '2023', 'type': 'doubles', 'surface': 'hard', 'prize': '$15,000'}, {'name': 'Nonthaburi 3 (Challenger)', 'season': '2024', 'type': 'doubles', 'surface': 'hard', 'prize': '$82,000'}, {'name': 'Ottignies-Louvain-la-Neuve (Challenger)', 'season': '2024', 'type': 'doubles', 'surface': 'hard (indoor)', 'prize': '€148,625'}, {'name': 'Aix en Provence (Challenger)', 'season': '2024', 'type': 'doubles', 'surface': 'clay', 'prize': '€205,000'}, {'name': 'Rome (Challenger)', 'season': '2024', 'type': 'doubles', 'surface': 'clay', 'prize': '€74,825'}, {'name': 'Brest (Challenger)', 'season': '2024', 'type': 'doubles', 'surface': 'hard (indoor)', 'prize': '€12,950'}]"
